gvkey,fyear,overconfidence,overconfidence_pca,overconfidence_2comp,z_net_tone,z_strong_modality,z_inverse_hedging,size,profitability,mtb,tangibility,cash,age,fin_constrained,sa_index,book_leverage_t1,debt_share_t1,debt_share_strict_t1,net_external_t1
029736,2019,-0.2865170588767214,0.5698589415532302,0.1542309768949694,1.1775928154510968,-1.1680131304201031,-0.869130861661158,8.573435140986625,0.17812294631317604,2.5996987862970835,0.6338793950315998,0.015926778525875415,26,1,-4.196886736540802,0.5024139197028393,0.9528823624273124,,346.914
029736,2020,-0.0377147828794445,0.6909938851463528,0.3322150064792823,-0.0468738497750636,-0.7775743615968982,0.7113038627336283,8.860657497873401,0.19934457029789268,2.8206993160560843,0.521035687311714,0.19034386723101168,27,1,-4.236886736540802,0.5045781333863407,0.0,,-736.1
029736,2021,-0.0712788759749915,1.303815267850836,0.627626870531,0.4329703982540854,-1.4690903689869743,0.8222833428079146,8.957699392786983,0.2111571249675087,3.9795365722184597,0.5669369435364192,0.11303942456401811,28,1,-4.276886736540802,0.5029640788740622,0.9753412487265036,,-529.178
029736,2022,0.2537003305170436,0.8963319600320929,0.5761829244697032,0.5993853457021739,-0.3912648573882754,0.5529805032372324,9.046643101448398,0.2106368794309534,3.424424230181661,0.5933360345536333,0.023851853771323643,29,1,-4.316886736540802,0.548095258774045,0.9863810199525845,,-27.045999999999935
029751,2018,-0.6501986206928566,-1.2928869156270384,-0.966719136145196,-0.9798343459901736,-0.0171575897881776,-0.9536039263002188,8.933489298581076,0.12403922933114771,1.2985305250529102,0.398471894201729,0.07324503796918728,26,1,-4.196886736540802,0.32330638809199563,0.9969961706479573,,1290.011
029751,2019,-0.0660817028477283,-1.3507918055113015,-0.7181034655004896,-1.1926509138566903,1.2379618224577944,-0.243556017144289,9.19632896912153,0.09899072728218616,1.1087509886305085,0.5114498599159121,0.062176099596962256,27,1,-4.236886736540802,0.3550989546783612,0.9358382190770109,0.9059057511223914,375.092
029751,2020,-0.6276832311952028,-1.594979766031214,-1.110148135782444,-1.6211850260526106,0.3372465779792795,-0.599111245512277,9.254447779611487,0.07493666123621727,1.8632238497835505,0.5253990404313639,0.07145037396614623,28,1,-4.276886736540802,0.23262361494563844,0.03977835620708929,,351.30799999999977
029751,2021,-0.4337252541403921,-0.7149615811643855,-0.5707790780514825,-1.0715154977192347,-0.1596176063182114,-0.0700426583837304,9.303294870249283,0.07544934362834443,2.7252700900427715,0.5526054121160352,0.04002800042791593,29,1,-4.316886736540802,0.21685887679000487,0.9985851543391736,,856.9989999999999
029751,2022,-0.2957846136939466,-0.7803357857602103,-0.5374599759583437,-0.6138477198263721,0.1875661108348475,-0.4610722320903153,9.64578632917392,0.18137987316939735,1.8607637914920316,0.4587817362793518,0.09699090131660926,30,0,-4.356886736540802,0.23595364850690606,0.9998047780069067,,916.921
030923,2018,0.7041246642441984,0.1246366792983853,0.3997946595978576,0.7049538728837944,1.3127846735368798,0.0946354463119208,10.117973736759156,0.06422562488652181,0.5503817864957262,0.13152575198208558,0.22352680102483408,19,1,-3.9168867365408016,0.23097266867357177,1.0,,
030923,2019,0.5679084219141243,-0.5126315403311141,0.0109750342503149,0.1488139521096475,1.681775197241743,-0.1268638836090176,10.065555380302815,0.06705274078609454,0.6385540078575438,0.1723982516114768,0.2227962311002262,20,1,-3.9568867365408016,0.25942739912454427,1.0,,-762.6
030923,2020,0.3272239155435035,-0.8019424166964815,-0.2506656774106244,-0.0474563591871324,1.4830031014517595,-0.4538749956341164,9.887998209639996,0.05023206686775744,0.5503817864957262,0.19834861826269767,0.24537135776890814,21,1,-3.9968867365408016,0.28240237123382,1.0,,-1272.1
030923,2021,0.0500960880440923,-0.7706591404993436,-0.3667341040887482,0.0240645774249117,0.8837564723097733,-0.7575327856024081,9.212348354628975,0.04850250995499047,0.5503817864957262,0.33505653636191257,0.16501831319048713,22,1,-4.036886736540802,0.24265429941869698,1.0,,-491.0
030923,2022,0.4015639481036521,0.1718498428105825,0.2787059144304457,0.1667712253219915,0.647280015450065,0.3906406035388997,9.153166663901631,0.06243977849072987,0.81341316984848,0.3397181368656227,0.11352879514627873,23,1,-4.076886736540802,0.20392270571422655,,,-205.1
031673,2018,0.5445804915921957,0.5818010171376469,0.5559188120721119,0.9590689133941884,0.5219038506323633,0.1527687107500352,10.536615000172459,0.0594320049903055,0.6457515622976664,0.05023711543436953,0.06616742020499265,24,1,-4.116886736540802,0.11470980021944256,0.9376820882394296,,-736.8569999999999
031673,2019,0.5198105627805787,1.4495484076487537,0.9845755179037584,1.3357589770525158,-0.4097193474657806,0.6333920587550008,10.575716974271781,0.061331901017002456,0.5503817864957262,0.04519853221614021,0.08613794860509986,25,1,-4.156886736540802,0.10384261215683943,0.8178761791362381,,-302.70899999999995
031673,2020,0.1406099540315772,0.0180345692565154,0.0759454691597307,-0.1192473627909709,0.2699389237752702,0.2711383011104324,10.69817162300504,0.056198205617051494,0.5509043833708679,0.04355363984457986,0.10384559353474648,26,1,-4.196886736540802,0.13613062097511405,0.9761534672858566,0.9597104266746912,2309.6049999999996
031673,2021,1.2389146050620512,3.0217604546516847,2.126593455599876,2.864755704828904,-0.5364430960135973,1.388431206370847,10.95671545827214,0.0554620463758597,0.569635723760266,0.056335187578247896,0.0524981380085966,27,1,-4.236886736540802,0.11890438039076519,0.9815195920425148,,-1350.971
031673,2022,1.1390829178977369,2.852659763046976,1.9927814155901693,2.533901954582386,-0.5683140774871279,1.4516608765979524,10.943068191600256,0.06169754233228294,0.6122792637194757,0.05445444582852492,0.062466946965358365,28,1,-4.276886736540802,0.09421809701876056,0.9992203693102621,,-1814.1130000000016
031846,2018,-0.0597010685449531,0.6294716762691063,0.2916402511724648,0.630631202595168,-0.7623837079797892,-0.0473507002502383,8.6814865456908,0.1988358674993212,2.616695900081455,0.4331726853108878,0.07760317675807765,25,1,-4.156886736540802,0.6042368365489991,0.0,,190.39999999999998
031846,2019,0.6165806757107551,1.9343950156424787,1.2773439890950882,1.894859605149598,-0.7049459510579108,0.6598283730405781,9.204935793517324,0.07468253888458792,1.6080124712198751,0.6762550145283076,0.07674364826414373,26,1,-4.196886736540802,0.5403196291326096,0.0,,-6.299999999999995
031846,2020,-0.1962393945670525,-0.2717460402537225,-0.2313885853359871,-0.088766147934281,-0.1259410130291834,-0.3740110227376932,9.273887777120521,0.09742776437908804,2.2979217997203474,0.6236427961449311,0.11399104738131212,27,1,-4.236886736540802,0.5799048915724462,0.0,,-1044.0
031846,2021,-0.0033548892622951,0.3303206478334529,0.1668732163770378,0.6454313406987757,-0.3438111005409611,-0.3116849079447,9.223828990156738,0.1501410840782178,2.108471950906688,0.6729710530989168,0.04657747785078633,28,1,-4.276886736540802,0.5781477322657814,0.0,,-443.1
031846,2022,0.002377530683685,-0.4253915630305931,-0.2144107815675318,0.0525794735552733,0.435954155186119,-0.481401036690337,9.23420337224071,0.15394229360933456,2.4521090582434217,0.6931601816140214,0.04063857833325196,29,1,-4.316886736540802,0.5946392298860725,0.9618747813920953,,69.80000000000007
061483,2018,-0.6431539089702614,-1.7709200461411738,-1.2056459544893183,-0.962277091371552,0.4818301820678523,-1.4490148176070845,9.85798022396056,0.11077724145134246,0.9766742489842625,0.177583686494558,0.021891652710806744,24,1,-4.116886736540802,0.6455832499682002,0.9997046492597081,,-4452.624999999998
061483,2019,-0.610549344459629,-2.686213124562987,-1.6549325294199668,-1.5025433165672744,1.4782170254610465,-1.8073217422726595,9.759120176412459,0.13694344892155996,1.1910043922517155,0.36412035911146146,0.07049056823500176,25,1,-4.156886736540802,0.6589139981385073,,,
061483,2020,-1.2303083234830716,-1.887989635626721,-1.5458889851057216,-1.6770390785475309,-0.5991470002377721,-1.414738891663912,9.740292865353787,0.13829383331657694,1.418611560892076,0.37583700659904606,0.03072022300240939,26,1,-4.196886736540802,0.6994281104539511,,,
061483,2021,-1.7170059381345208,-3.0171187385038785,-2.3498881008164507,-1.5272521875207972,-0.4512416127706614,-3.1725240141121045,9.748089561806617,0.1431562490362987,1.3458436930248117,0.36823662756414627,0.03371611159030102,27,1,-4.236886736540802,0.6983881147326966,,,
061483,2022,-1.5739334874952018,-3.334853877124877,-2.4435458650291624,-2.0066635611357664,0.1652912675727199,-2.8804281689225584,9.736739221125672,0.12382654747814481,1.0971882607843977,0.3498671333578919,0.024614591039878186,28,1,-4.276886736540802,0.6580264405799647,,,
063080,2018,0.0777351482695529,1.2502871602457124,0.6712301630512405,0.2689394308338683,-1.109254881293822,1.0735208952686126,8.091310250811976,0.16513623542696734,3.660372239253096,0.018878040296831197,0.23801976996684596,23,1,-4.068115687127943,0.12574337859098592,0.9361665477735152,,432.546
063080,2019,-0.4097529332776545,0.4656242707510881,0.0411958055933312,0.2527725213209935,-1.311650411019626,-0.1703809101343311,8.48444001458844,0.12030576452808259,4.6864592911551775,0.03912201297529783,0.180285673131032,24,1,-4.116886736540802,0.15867935676422712,0.9269329642080285,,97.512
063080,2020,-0.8067728053248352,-0.9134236301415702,-0.8485902051970321,-0.740822382528205,-0.7231380055804411,-0.9563580278658592,8.689563734023457,0.09877133416041167,5.460323402220992,0.03942924860998655,0.15371385670446874,25,1,-4.156886736540802,0.139271231630814,0.0,,-245.339
063080,2021,-0.5573993738146558,0.4340426511096066,-0.046083850462832,-0.3233868205015358,-1.5800304205183031,0.2312191195758716,8.752156849215648,0.09901137103565698,5.66226210147061,0.03301464791280129,0.10562853141067947,26,1,-4.196886736540802,0.13295249886175797,0.0,,-244.218
063080,2022,0.2665548799354609,1.3562323448735023,0.8151315459877688,0.414606085698829,-0.8305984521691547,1.2156570062767085,8.808061931046513,0.10806847245304799,3.2738650661750364,0.031396490252237425,0.09189280115192335,27,1,-4.236886736540802,0.119857569602103,0.0,,-230.025
064166,2018,0.1364127716176421,0.1041608912019386,0.1188525472892923,0.6606210606366683,0.1715332202743416,-0.4229159660580835,9.305923241869912,0.13932563846223758,1.3754839589202943,0.11705898391347815,0.012269381077887848,23,1,-4.076886736540802,0.41485634197617377,0.9504166666666667,,582.0
064166,2019,0.3668777440859387,-0.051170440602977,0.1496003667041265,0.4589793510254979,0.801432498849563,-0.1597786176172449,9.460554194813056,0.12061044927197695,1.520756053881492,0.153468815697267,0.09281320563731216,24,1,-4.116886736540802,0.3318836446599173,0.7985074626865671,,-956.0
064166,2020,-0.6097936219512091,-2.1336454390148827,-1.3737237550419263,-1.0307800374379663,0.9180666442302252,-1.7166674726458864,9.548668029096856,0.17581634108084984,1.4619000427776987,0.15906174247825466,0.08256095822044773,25,1,-4.156886736540802,0.3421497318345456,0.0,,-2094.0
064166,2021,-0.6779769769856321,-0.8508991842218859,-0.7547173304710437,-0.233231385755343,-0.5244962700148086,-1.2762032751867445,9.518633568332074,0.20953640437881124,1.854763793990155,0.1692748512232753,0.06729850855925354,26,1,-4.196886736540802,0.3600529718781647,0.0,,-1315.0
064166,2022,-0.0263584794390414,-0.4520013197438554,-0.2417197634491017,-0.0279805713719558,0.4043640885810791,-0.4554589555262475,9.460086905084927,0.15315104775259017,1.7127708966269377,0.18314247877229883,0.024538443561579807,27,1,-4.236886736540802,0.3828983026672372,0.972972972972973,,517.0
065772,2018,0.3656689159577428,-0.167485061938917,0.0899463786339552,0.3847385951278841,0.9171139906053184,-0.2048458378599736,7.870489423557255,0.29304804748043695,5.77738056480581,0.2739854600135097,0.06801084599443953,22,1,-4.0169327432096535,0.4946504902089075,0.9679083971936963,,-469.1210000000002
065772,2019,0.3186090867452936,-0.0528685373182129,0.125362141169414,0.2222945613226345,0.705102977897053,0.0284297210161934,7.933553476020701,0.2928594450047162,7.355775473672626,0.2997051970712586,0.07449303970392794,23,1,-4.06055426928141,0.5093309798479259,0.9823725275588006,,-743.108
065772,2020,0.4194185820654066,-0.7399851921124057,-0.1760768363275097,-0.5115432243663538,1.6104094188512397,0.1593895517113342,7.942557314594422,0.31354472776988423,10.013720123543774,0.31887595490432036,0.033488136109906065,24,1,-4.101043422944543,0.5413295306778471,0.9916408699083571,,-587.5620000000004
065772,2021,1.061545839261244,1.1168744243495805,1.075056483194187,1.9569755044345705,1.034524551395359,0.1931374619538028,8.109765558816042,0.3314352118764049,11.857220795161231,0.2759001297944751,0.02962728725940078,25,1,-4.148860427832192,0.6100950780195252,0.9858079908667996,,-706.9240000000002
065772,2022,0.7507129339262866,1.2841231692529735,1.0114386737723935,1.7726145342714827,0.2292614542340725,0.2502628132733043,8.158343026255407,0.34529989487956275,9.773095697937947,0.2556758327737842,0.027478564137218154,26,1,-4.190680690186076,0.6545221282321404,0.9910374081269097,,-850.9920000000001
111864,2018,-0.1197395854366221,0.3161904680472385,0.1023398843315468,-0.5512541279451864,-0.56389852497296,0.75593389660828,9.674891664210184,0.21240495192609815,2.348580405957393,0.08760133224407717,0.28347891660906177,22,1,-4.036886736540802,0.1055912120464083,0.0,,-2116.0
111864,2019,0.8076649163494914,0.3152186767116353,0.5448387827874638,0.1476689847051161,1.3333171834735469,0.9420085808698114,9.693013404322581,0.20482596889656876,2.2030338188101704,0.1379289064428536,0.21130585040730684,23,1,-4.076886736540802,0.10518229628316492,0.0,,-1529.0
111864,2020,0.4960160956810315,-0.4623439203795801,0.0013372484757211,-0.3966848828140573,1.4853737900916522,0.3993593797654997,9.736428922408086,0.17408260946640666,2.67171896235892,0.13378242628375583,0.16096436801985464,24,1,-4.116886736540802,0.09270669952946449,0.0,,-694.0
111864,2021,-0.2066787965437614,-0.0439678342173241,-0.1219332891637689,-0.7312474242107359,-0.3761698113037462,0.4873808458831979,9.78987082574916,0.1915751736500112,2.701826125924266,0.11785794308760923,0.15230786466502352,25,1,-4.156886736540802,0.08665695720367465,0.8831521739130435,,-1372.0
111864,2022,-0.4805994108257191,-0.6994382716450824,-0.5849499108022285,-0.8879895618173028,-0.2718984108727005,-0.2819102597871541,9.78987082574916,0.19807304503697065,1.7172703338561506,0.11074389424154156,0.14009634774815147,26,1,-4.196886736540802,0.07244494941297408,,,
114524,2018,0.4637805139373513,-0.1034919510800297,0.1682545217280377,-0.1616075489027204,1.0548324983559787,0.4981165923587958,10.035348801246425,0.1313379201542574,1.530086769797099,0.06998553836715019,0.21539068320259433,22,1,-4.036886736540802,0.46340926598437326,0.0,,-6619.0
114524,2019,0.6014903868270197,0.4970510223806769,0.5391487303720737,0.3812352309654307,0.726173699736912,0.6970622297787166,9.807747280255292,0.16952789699570817,2.0449851436117528,0.11764058545174425,0.1554418399911962,23,1,-4.076886736540802,0.43060590367685136,0.9514824797843666,,-5228.0
114524,2020,0.7116018060976549,1.2894492963117603,0.9935114760958252,0.5298312195410031,0.1477824661013144,1.4571917326506474,9.86837837542256,0.17219057483169342,2.2105644743656137,0.09668565510098395,0.19813568099430348,24,1,-4.116886736540802,0.3542402163299031,0.9638273045507585,,-5876.0
